,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
184,1619176185888,-85,1,0,0, null, {76=[B@5768779},12,26,5623ae119c79fb69d22fc5bc323742e5a66328aaff13d4798d83a75d
185,1619176185969,-84,1,0,0, null, {76=[B@563cc6c},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
186,1619176185987,-70,1,0,0, null, {},-2147483648,26,2b8c90c9a89517602c632f915fbae2417985385062b30656853f04db
187,1619176186150,-80,1,0,0, null, {76=[B@bdcacb1},12,26,5623ae119c79fb69d22fc5bc323742e5a66328aaff13d4798d83a75d
188,1619176186253,-90,1,0,0, null, {76=[B@b493d04},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
189,1619176186263,-69,1,0,0, null, {},-2147483648,26,2b8c90c9a89517602c632f915fbae2417985385062b30656853f04db
190,1619176186372,-70,1,0,0, null, {76=[B@2cb40e9},8,26,caf07e37ac04731586375332ff903a10a462345a2bb003257ee46ddf
191,1619176186524,-81,1,0,0, null, {76=[B@629289c},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
192,1619176186535,-71,1,0,0, null, {},-2147483648,26,2b8c90c9a89517602c632f915fbae2417985385062b30656853f04db
193,1619176186652,-83,1,0,0, null, {76=[B@7012421},8,26,caf07e37ac04731586375332ff903a10a462345a2bb003257ee46ddf
194,1619176202475,-70,1,0,0, null, {76=[B@2c1721e},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
195,1619176202750,-69,1,0,0, null, {76=[B@23ddf15},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
196,1619176203034,-65,1,0,0, null, {76=[B@9d74db8},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
197,1619176218691,-69,1,0,0, null, {76=[B@a8767c9},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
198,1619176218964,-79,1,0,0, null, {76=[B@61d24fc},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
199,1619176219241,-72,1,0,0, null, {76=[B@fd45e0b},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
200,1619176222760,-58,1,0,0, null, {76=[B@ba31794},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
201,1619176223043,-58,1,0,0, null, {76=[B@9e88383},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
202,1619176223312,-70,1,0,0, null, {76=[B@ff4577e},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
203,1619176239325,-60,1,0,0, null, {76=[B@2ef80d7},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
204,1619176239602,-64,1,0,0, null, {76=[B@5f323e2},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
